<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
CHFJPY,20080618,103.6000,104.1300,103.4100,103.9900
CHFJPY,20080619,103.9900,104.2700,102.9800,103.2900
CHFJPY,20080620,103.3100,104.0500,103.2100,103.6900
CHFJPY,20080622,103.5500,103.6900,103.5400,103.6200
CHFJPY,20080623,103.6200,103.7500,102.8600,103.1600
CHFJPY,20080624,103.1200,103.8600,103.1200,103.5300
CHFJPY,20080625,103.5300,104.2200,103.3900,104.1900
CHFJPY,20080626,104.1300,104.6700,104.0300,104.3000
CHFJPY,20080627,104.3300,104.5500,103.9800,104.2400
CHFJPY,20080629,104.2100,104.2200,104.1200,104.1500
CHFJPY,20080630,104.1600,104.4700,103.4400,103.8800
CHFJPY,20080701,103.8800,104.0700,103.4800,103.9700
CHFJPY,20080702,103.9600,104.5600,103.8700,104.4200
CHFJPY,20080703,104.4400,105.0600,103.7800,103.9700
CHFJPY,20080704,103.9700,104.2800,103.8300,104.1100
CHFJPY,20080706,104.1300,104.2000,104.0900,104.1000
CHFJPY,20080707,104.1200,104.4700,103.9000,104.3500
CHFJPY,20080708,104.3500,104.4100,103.8000,103.9100
CHFJPY,20080709,103.9200,104.2600,103.6500,103.7900
CHFJPY,20080710,103.8000,104.1900,103.6800,104.1300
CHFJPY,20080711,104.1600,104.7600,103.8600,104.6400
CHFJPY,20080713,104.5700,104.6100,104.4900,104.5800
CHFJPY,20080714,104.5400,104.6600,104.1100,104.4300
CHFJPY,20080715,104.3900,104.6700,103.5500,103.7200
CHFJPY,20080716,103.7400,103.8300,102.9100,103.2500
CHFJPY,20080717,103.2500,104.4100,103.1700,104.1100
CHFJPY,20080718,104.0800,104.6100,103.9900,104.5600
CHFJPY,20080720,104.5000,104.5800,104.4500,104.5500
CHFJPY,20080721,104.5400,104.6900,104.2500,104.6100
CHFJPY,20080722,104.6000,104.7600,103.8100,104.0900
CHFJPY,20080723,104.1200,104.3700,103.7400,103.9200
CHFJPY,20080724,103.9200,104.0000,103.3700,103.5700
CHFJPY,20080725,103.5800,104.1100,103.1300,104.0300
CHFJPY,20080727,103.9800,104.0100,103.9200,104.0100
CHFJPY,20080728,103.9900,104.1800,103.7200,103.8600
CHFJPY,20080729,103.8700,104.2000,103.2000,103.3100
CHFJPY,20080730,103.3000,103.4000,102.8900,103.0600
CHFJPY,20080731,103.0500,103.4000,102.8300,102.9400
CHFJPY,20080801,102.9600,102.9700,102.3300,102.4600
CHFJPY,20080803,102.5800,102.6600,102.5600,102.6200
CHFJPY,20080804,102.6100,103.4100,102.5000,103.1900
CHFJPY,20080805,103.1900,103.2300,102.2200,102.6500
CHFJPY,20080806,102.6500,103.6200,102.6400,103.4500
CHFJPY,20080807,103.4200,103.7600,102.9300,103.0000
CHFJPY,20080808,103.0200,103.0800,101.7400,101.9400
CHFJPY,20080810,101.6100,101.8300,101.5000,101.7900
CHFJPY,20080811,101.8300,102.1400,101.0800,101.3000
CHFJPY,20080812,101.2700,101.4300,100.4500,100.5600
CHFJPY,20080813,100.5900,101.0000,99.7100,100.8800
CHFJPY,20080814,100.8600,100.9400,100.0800,100.3100
CHFJPY,20080815,100.2900,100.8600,100.0100,100.7100
CHFJPY,20080817,100.7300,100.7900,100.7000,100.7100
CHFJPY,20080818,100.7100,100.9200,100.1500,100.2600
CHFJPY,20080819,100.2900,100.6400,99.8600,100.4700
CHFJPY,20080820,100.4800,100.6000,99.6800,99.9100
CHFJPY,20080821,99.9400,100.0700,99.0300,99.8000
CHFJPY,20080822,99.8100,100.4300,99.7000,100.1200
CHFJPY,20080824,100.1700,100.1800,100.0900,100.1400
CHFJPY,20080825,100.1500,100.2400,99.6200,99.7500
CHFJPY,20080826,99.7400,99.9000,99.0200,99.6400
CHFJPY,20080827,99.6500,99.9500,99.3100,99.7700
CHFJPY,20080828,99.8100,100.2800,99.4800,99.5500
CHFJPY,20080829,99.5400,99.6900,98.4900,98.8000
CHFJPY,20080831,98.6400,98.7100,98.5500,98.5800
CHFJPY,20080901,98.5800,98.8000,97.9600,98.0500
CHFJPY,20080902,98.0800,98.4500,97.5700,98.1100
CHFJPY,20080903,98.1100,98.3100,97.2800,97.8100
CHFJPY,20080904,97.8400,98.3800,95.3400,95.6700
CHFJPY,20080905,95.6100,96.5300,95.0200,95.9100
CHFJPY,20080907,97.0000,97.6700,97.0000,97.3500
CHFJPY,20080908,97.5200,97.6600,94.9200,95.5600
CHFJPY,20080909,95.5200,95.8400,94.6300,94.6700
CHFJPY,20080910,94.6700,95.4500,94.3300,94.5700
CHFJPY,20080911,94.6400,94.8300,93.0500,94.2700
CHFJPY,20080912,94.2600,95.3600,93.8800,95.3500
CHFJPY,20080914,94.5700,94.9100,94.3800,94.5800
CHFJPY,20080915,94.5700,95.3700,93.5500,93.8700
CHFJPY,20080916,93.7200,94.6200,92.9500,93.9800
CHFJPY,20080917,93.8200,95.6400,93.1200,94.5300
CHFJPY,20080918,94.5100,95.9800,94.4400,95.3400
CHFJPY,20080919,95.3100,97.2500,95.0800,97.2300
CHFJPY,20080921,96.6300,96.8500,96.6000,96.8300
CHFJPY,20080922,96.8100,98.6000,96.3200,98.2600
CHFJPY,20080923,98.2200,98.3100,97.0100,97.3700
CHFJPY,20080924,97.4200,97.8600,96.9000,97.2000
CHFJPY,20080925,97.2100,98.1000,97.2000,97.6700
CHFJPY,20080926,97.7100,97.7900,96.5900,97.3300
CHFJPY,20080928,96.9700,97.1300,96.9400,97.0200
CHFJPY,20080929,97.0300,97.4000,95.4000,95.4100
CHFJPY,20080930,95.4200,95.7600,94.3000,94.5300
CHFJPY,20081001,94.5400,95.2300,93.8200,93.9900
CHFJPY,20081002,93.9900,94.1800,92.3000,92.6200
CHFJPY,20081003,92.6100,94.0100,92.1200,93.2500
CHFJPY,20081005,92.3800,92.6600,92.1900,92.2200
CHFJPY,20081006,92.3000,92.9200,87.3700,88.3600
CHFJPY,20081007,88.4300,90.3700,88.2200,89.2400
CHFJPY,20081008,89.2600,89.4300,86.9800,87.8200
CHFJPY,20081009,87.9200,90.1700,87.8800,88.3600
CHFJPY,20081010,88.3200,89.6200,86.5600,88.4200
CHFJPY,20081012,89.2500,89.4100,89.2000,89.3700
CHFJPY,20081013,89.1600,89.8400,87.4500,89.6400
CHFJPY,20081014,89.6200,91.2200,89.5200,89.9000
CHFJPY,20081015,89.8500,90.0200,87.8100,88.2100
CHFJPY,20081016,88.2100,89.6200,87.2000,89.5500
CHFJPY,20081017,89.5500,89.7800,88.5300,89.2000
CHFJPY,20081019,89.4900,89.5600,89.3700,89.4100
CHFJPY,20081020,89.3700,90.3300,88.1200,88.7400
CHFJPY,20081021,88.7000,88.8700,86.5000,87.0200
CHFJPY,20081022,87.0600,87.3400,83.7500,84.1400
CHFJPY,20081023,84.2200,84.7300,82.6400,84.6100
CHFJPY,20081024,84.4800,84.4800,78.8200,80.8900
CHFJPY,20081026,79.1600,80.4500,78.8800,80.1900
CHFJPY,20081027,80.1000,81.5500,78.9400,80.5900
CHFJPY,20081028,80.5700,86.3700,79.8300,85.4600
CHFJPY,20081029,85.1600,86.6400,82.9500,86.1800
CHFJPY,20081030,86.0900,88.0200,84.8800,86.3100
CHFJPY,20081031,86.2900,86.7600,83.7500,84.9800
CHFJPY,20081102,85.1800,85.1900,84.9900,85.0000
CHFJPY,20081103,85.0300,86.6800,84.1000,84.1700
CHFJPY,20081104,84.2300,86.6000,83.4200,85.8000
CHFJPY,20081105,85.8200,86.1200,84.1600,84.5200
CHFJPY,20081106,84.5500,84.7900,82.5500,82.6900
CHFJPY,20081107,82.6100,83.9700,82.0100,83.5200
CHFJPY,20081109,84.5400,84.5600,83.9100,84.2600
CHFJPY,20081110,84.2800,84.8700,82.7000,83.1200
CHFJPY,20081111,83.1200,83.4800,82.0600,82.1500
CHFJPY,20081112,82.1700,82.9100,79.5500,79.7100
CHFJPY,20081113,79.7000,82.8500,79.3600,82.2200
CHFJPY,20081114,82.2400,82.7500,80.5800,81.4400
CHFJPY,20081116,79.9300,80.8700,79.9100,80.1900
CHFJPY,20081117,80.2600,81.5300,79.9200,80.2500
CHFJPY,20081118,80.2600,81.2900,79.9800,80.5500
CHFJPY,20081119,80.5800,81.0900,78.6700,78.9700
CHFJPY,20081120,78.9500,79.2800,76.2400,76.8800
CHFJPY,20081121,76.8700,78.5200,76.4600,78.5200
CHFJPY,20081123,78.4000,78.5800,78.3700,78.5800
CHFJPY,20081124,78.5800,81.5800,77.8200,81.3400
CHFJPY,20081125,81.3000,81.3500,79.3400,80.4400
CHFJPY,20081126,80.4900,80.5200,78.8100,79.3300
CHFJPY,20081127,79.3300,79.7600,79.1400,79.3600
CHFJPY,20081128,79.3800,79.6400,78.0800,78.6900
CHFJPY,20081130,78.7100,78.7200,78.5600,78.6300
CHFJPY,20081201,78.6200,78.7500,77.1500,77.2400
CHFJPY,20081202,77.2200,77.9700,76.7200,77.1900
CHFJPY,20081203,77.2100,77.6500,76.1400,77.1400
CHFJPY,20081204,77.1600,77.6300,76.0500,77.2000
CHFJPY,20081205,77.1700,77.3600,75.0500,76.0800
CHFJPY,20081207,76.1000,76.1700,75.9600,75.9600
CHFJPY,20081208,75.9200,77.5000,75.7800,77.0600
CHFJPY,20081209,77.0700,77.1500,75.9000,76.5500
CHFJPY,20081210,76.5600,77.9500,76.4300,77.3900
CHFJPY,20081211,77.3700,77.8100,76.5600,77.2100
CHFJPY,20081212,77.1300,77.7200,74.8900,77.3500
CHFJPY,20081214,77.5900,77.5900,77.3100,77.4100
CHFJPY,20081215,77.4900,78.5500,77.1100,78.2500
CHFJPY,20081216,78.2200,79.6000,77.6700,79.4500
CHFJPY,20081217,79.4900,81.7100,78.8000,81.3700
CHFJPY,20081218,81.3300,85.3700,81.2300,82.7700
CHFJPY,20081219,82.8300,83.2600,80.2100,80.7300
CHFJPY,20081221,80.8500,80.9100,80.6900,80.8100
CHFJPY,20081222,80.8300,82.6900,80.8100,82.5500
CHFJPY,20081223,82.5700,83.6200,82.3600,83.4600
CHFJPY,20081224,83.4800,84.3900,83.0400,84.2000
CHFJPY,20081226,83.9600,84.9200,83.7400,84.8900
CHFJPY,20081228,84.9100,84.9600,84.8800,84.9400
CHFJPY,20081229,84.9600,87.0100,84.9300,85.5000
CHFJPY,20081230,85.4900,86.2600,84.8600,85.4000
CHFJPY,20081231,85.4100,85.6000,84.2400,84.7100
EURUSD,20080101,1.4589,1.4610,1.4587,1.4593
EURUSD,20080102,1.4593,1.4747,1.4592,1.4719
EURUSD,20080103,1.4721,1.4778,1.4686,1.4741
EURUSD,20080104,1.4741,1.4822,1.4693,1.4751
EURUSD,20080106,1.4745,1.4751,1.4744,1.4747
EURUSD,20080107,1.4746,1.4749,1.4657,1.4687
EURUSD,20080108,1.4686,1.4737,1.4678,1.4708
EURUSD,20080109,1.4706,1.4740,1.4638,1.4656
EURUSD,20080110,1.4657,1.4811,1.4640,1.4804
EURUSD,20080111,1.4806,1.4816,1.4760,1.4775
EURUSD,20080113,1.4780,1.4806,1.4780,1.4805
EURUSD,20080114,1.4805,1.4912,1.4794,1.4863
EURUSD,20080115,1.4860,1.4919,1.4774,1.4781
EURUSD,20080116,1.4780,1.4856,1.4594,1.4651
EURUSD,20080117,1.4652,1.4713,1.4588,1.4641
EURUSD,20080118,1.4639,1.4692,1.4602,1.4614
EURUSD,20080120,1.4602,1.4602,1.4595,1.4595
EURUSD,20080121,1.4593,1.4599,1.4421,1.4426
EURUSD,20080122,1.4430,1.4683,1.4363,1.4665
EURUSD,20080123,1.4667,1.4667,1.4510,1.4629
EURUSD,20080124,1.4629,1.4777,1.4590,1.4754
EURUSD,20080125,1.4755,1.4775,1.4659,1.4670
EURUSD,20080127,1.4679,1.4689,1.4677,1.4689
EURUSD,20080128,1.4688,1.4795,1.4660,1.4785
EURUSD,20080129,1.4785,1.4792,1.4736,1.4765
EURUSD,20080130,1.4766,1.4904,1.4754,1.4851
EURUSD,20080131,1.4856,1.4911,1.4801,1.4850
EURUSD,20080201,1.4849,1.4948,1.4785,1.4797
EURUSD,20080203,1.4804,1.4804,1.4793,1.4795
EURUSD,20080204,1.4795,1.4846,1.4792,1.4828
EURUSD,20080205,1.4822,1.4829,1.4620,1.4643
EURUSD,20080206,1.4645,1.4668,1.4591,1.4619
EURUSD,20080207,1.4620,1.4649,1.4438,1.4491
EURUSD,20080208,1.4489,1.4544,1.4449,1.4510
EURUSD,20080210,1.4514,1.4525,1.4510,1.4524
EURUSD,20080211,1.4522,1.4575,1.4480,1.4517
EURUSD,20080212,1.4516,1.4612,1.4495,1.4575
EURUSD,20080213,1.4576,1.4595,1.4530,1.4569
EURUSD,20080214,1.4569,1.4645,1.4547,1.4637
EURUSD,20080215,1.4640,1.4706,1.4629,1.4676
EURUSD,20080217,1.4677,1.4678,1.4670,1.4670
EURUSD,20080218,1.4670,1.4688,1.4609,1.4651
EURUSD,20080219,1.4651,1.4754,1.4640,1.4725
EURUSD,20080220,1.4726,1.4729,1.4612,1.4708
EURUSD,20080221,1.4712,1.4835,1.4700,1.4817
EURUSD,20080222,1.4818,1.4860,1.4787,1.4829
EURUSD,20080224,1.4837,1.4838,1.4831,1.4836
EURUSD,20080225,1.4833,1.4842,1.4793,1.4826
EURUSD,20080226,1.4825,1.5045,1.4777,1.5009
EURUSD,20080227,1.5010,1.5141,1.4980,1.5116
EURUSD,20080228,1.5116,1.5227,1.5072,1.5191
EURUSD,20080229,1.5186,1.5237,1.5142,1.5179
EURUSD,20080302,1.5196,1.5206,1.5194,1.5201
EURUSD,20080303,1.5206,1.5271,1.5157,1.5196
EURUSD,20080304,1.5195,1.5246,1.5172,1.5198
EURUSD,20080305,1.5199,1.5299,1.5144,1.5272
EURUSD,20080306,1.5272,1.5393,1.5265,1.5393
EURUSD,20080307,1.5387,1.5456,1.5312,1.5343
EURUSD,20080309,1.5360,1.5402,1.5359,1.5397
EURUSD,20080310,1.5392,1.5402,1.5311,1.5360
EURUSD,20080311,1.5362,1.5492,1.5281,1.5341
EURUSD,20080312,1.5340,1.5570,1.5332,1.5528
EURUSD,20080313,1.5528,1.5641,1.5521,1.5617
EURUSD,20080314,1.5609,1.5684,1.5531,1.5671
EURUSD,20080316,1.5726,1.5738,1.5699,1.5702
EURUSD,20080317,1.5705,1.5901,1.5684,1.5715
EURUSD,20080318,1.5713,1.5829,1.5612,1.5639
EURUSD,20080319,1.5636,1.5782,1.5581,1.5637
EURUSD,20080320,1.5641,1.5644,1.5395,1.5443
EURUSD,20080321,1.5443,1.5470,1.5404,1.5430
EURUSD,20080323,1.5419,1.5422,1.5408,1.5412
EURUSD,20080324,1.5409,1.5452,1.5340,1.5412
EURUSD,20080325,1.5407,1.5654,1.5407,1.5630
EURUSD,20080326,1.5625,1.5856,1.5583,1.5831
EURUSD,20080327,1.5831,1.5843,1.5725,1.5814
EURUSD,20080328,1.5810,1.5835,1.5740,1.5793
EURUSD,20080330,1.5800,1.5813,1.5800,1.5807
EURUSD,20080331,1.5805,1.5893,1.5759,1.5765
EURUSD,20080401,1.5762,1.5784,1.5563,1.5617
EURUSD,20080402,1.5619,1.5699,1.5531,1.5688
EURUSD,20080403,1.5681,1.5685,1.5509,1.5679
EURUSD,20080404,1.5680,1.5771,1.5636,1.5729
EURUSD,20080406,1.5730,1.5737,1.5724,1.5728
EURUSD,20080407,1.5728,1.5734,1.5626,1.5706
EURUSD,20080408,1.5702,1.5796,1.5673,1.5701
EURUSD,20080409,1.5701,1.5862,1.5682,1.5834
EURUSD,20080410,1.5834,1.5910,1.5724,1.5742
EURUSD,20080411,1.5742,1.5851,1.5738,1.5824
EURUSD,20080413,1.5694,1.5704,1.5692,1.5701
EURUSD,20080414,1.5704,1.5883,1.5670,1.5835
EURUSD,20080415,1.5834,1.5871,1.5750,1.5787
EURUSD,20080416,1.5784,1.5975,1.5758,1.5940
EURUSD,20080417,1.5940,1.5979,1.5847,1.5890
EURUSD,20080418,1.5892,1.5953,1.5710,1.5806
EURUSD,20080420,1.5803,1.5813,1.5802,1.5811
EURUSD,20080421,1.5811,1.5944,1.5790,1.5908
EURUSD,20080422,1.5906,1.6016,1.5832,1.5995
EURUSD,20080423,1.5991,1.5995,1.5860,1.5882
EURUSD,20080424,1.5883,1.5888,1.5636,1.5677
EURUSD,20080425,1.5679,1.5704,1.5554,1.5591
EURUSD,20080427,1.5607,1.5616,1.5607,1.5613
EURUSD,20080428,1.5611,1.5690,1.5592,1.5650
EURUSD,20080429,1.5651,1.5657,1.5539,1.5561
EURUSD,20080430,1.5565,1.5641,1.5516,1.5615
EURUSD,20080501,1.5618,1.5641,1.5429,1.5467
EURUSD,20080502,1.5467,1.5495,1.5361,1.5411
EURUSD,20080504,1.5432,1.5433,1.5428,1.5428
EURUSD,20080505,1.5426,1.5517,1.5422,1.5496
EURUSD,20080506,1.5497,1.5591,1.5451,1.5527
EURUSD,20080507,1.5530,1.5536,1.5365,1.5393
EURUSD,20080508,1.5397,1.5437,1.5284,1.5401
EURUSD,20080509,1.5401,1.5486,1.5392,1.5480
EURUSD,20080511,1.5450,1.5460,1.5447,1.5455
EURUSD,20080512,1.5455,1.5568,1.5364,1.5539
EURUSD,20080513,1.5541,1.5564,1.5429,1.5468
EURUSD,20080514,1.5465,1.5484,1.5394,1.5477
EURUSD,20080515,1.5474,1.5544,1.5418,1.5442
EURUSD,20080516,1.5443,1.5598,1.5436,1.5592
EURUSD,20080518,1.5593,1.5596,1.5591,1.5593
EURUSD,20080519,1.5593,1.5631,1.5484,1.5517
EURUSD,20080520,1.5521,1.5677,1.5501,1.5651
EURUSD,20080521,1.5651,1.5795,1.5631,1.5794
EURUSD,20080522,1.5791,1.5811,1.5691,1.5720
EURUSD,20080523,1.5724,1.5791,1.5695,1.5774
EURUSD,20080525,1.5766,1.5772,1.5765,1.5769
EURUSD,20080526,1.5765,1.5789,1.5740,1.5772
EURUSD,20080527,1.5769,1.5816,1.5670,1.5675
EURUSD,20080528,1.5677,1.5757,1.5607,1.5646
EURUSD,20080529,1.5646,1.5661,1.5483,1.5510
EURUSD,20080530,1.5511,1.5567,1.5459,1.5555
EURUSD,20080601,1.5564,1.5567,1.5554,1.5558
EURUSD,20080602,1.5559,1.5587,1.5485,1.5538
EURUSD,20080603,1.5537,1.5625,1.5409,1.5432
EURUSD,20080604,1.5435,1.5480,1.5418,1.5421
EURUSD,20080605,1.5425,1.5597,1.5364,1.5580
EURUSD,20080606,1.5580,1.5773,1.5570,1.5768
EURUSD,20080608,1.5783,1.5797,1.5783,1.5788
EURUSD,20080609,1.5790,1.5841,1.5618,1.5639
EURUSD,20080610,1.5640,1.5651,1.5438,1.5454
EURUSD,20080611,1.5456,1.5584,1.5451,1.5555
EURUSD,20080612,1.5554,1.5564,1.5378,1.5448
EURUSD,20080613,1.5452,1.5480,1.5302,1.5359
EURUSD,20080615,1.5403,1.5412,1.5399,1.5399
EURUSD,20080616,1.5402,1.5515,1.5345,1.5465
EURUSD,20080617,1.5466,1.5549,1.5459,1.5504
EURUSD,20080618,1.5505,1.5535,1.5461,1.5526
EURUSD,20080619,1.5527,1.5584,1.5465,1.5500
EURUSD,20080620,1.5499,1.5649,1.5490,1.5624
EURUSD,20080622,1.5620,1.5634,1.5620,1.5627
EURUSD,20080623,1.5622,1.5626,1.5467,1.5514
EURUSD,20080624,1.5513,1.5619,1.5490,1.5568
EURUSD,20080625,1.5569,1.5684,1.5535,1.5663
EURUSD,20080626,1.5663,1.5765,1.5627,1.5749
EURUSD,20080627,1.5750,1.5788,1.5718,1.5786
EURUSD,20080629,1.5776,1.5780,1.5774,1.5775
EURUSD,20080630,1.5776,1.5833,1.5730,1.5752
EURUSD,20080701,1.5752,1.5824,1.5721,1.5794
EURUSD,20080702,1.5790,1.5889,1.5776,1.5888
EURUSD,20080703,1.5889,1.5907,1.5680,1.5694
EURUSD,20080704,1.5694,1.5724,1.5653,1.5696
EURUSD,20080706,1.5695,1.5701,1.5693,1.5693
EURUSD,20080707,1.5693,1.5750,1.5610,1.5721
EURUSD,20080708,1.5722,1.5737,1.5634,1.5665
EURUSD,20080709,1.5665,1.5747,1.5648,1.5736
EURUSD,20080710,1.5737,1.5798,1.5689,1.5783
EURUSD,20080711,1.5784,1.5945,1.5764,1.5922
EURUSD,20080713,1.5965,1.5968,1.5954,1.5964
EURUSD,20080714,1.5958,1.5958,1.5840,1.5902
EURUSD,20080715,1.5899,1.6036,1.5865,1.5908
EURUSD,20080716,1.5909,1.5944,1.5799,1.5817
EURUSD,20080717,1.5817,1.5890,1.5782,1.5858
EURUSD,20080718,1.5853,1.5885,1.5805,1.5835
EURUSD,20080720,1.5842,1.5843,1.5830,1.5836
EURUSD,20080721,1.5836,1.5929,1.5827,1.5923
EURUSD,20080722,1.5922,1.5941,1.5756,1.5788
EURUSD,20080723,1.5785,1.5795,1.5669,1.5683
EURUSD,20080724,1.5682,1.5711,1.5626,1.5676
EURUSD,20080725,1.5676,1.5751,1.5660,1.5696
EURUSD,20080727,1.5706,1.5706,1.5694,1.5694
EURUSD,20080728,1.5694,1.5765,1.5683,1.5737
EURUSD,20080729,1.5737,1.5755,1.5552,1.5581
EURUSD,20080730,1.5584,1.5613,1.5520,1.5575
EURUSD,20080731,1.5574,1.5697,1.5568,1.5596
EURUSD,20080801,1.5595,1.5596,1.5513,1.5538
EURUSD,20080803,1.5563,1.5574,1.5563,1.5573
EURUSD,20080804,1.5573,1.5628,1.5552,1.5571
EURUSD,20080805,1.5570,1.5574,1.5445,1.5448
EURUSD,20080806,1.5448,1.5513,1.5396,1.5412
EURUSD,20080807,1.5410,1.5500,1.5308,1.5322
EURUSD,20080808,1.5323,1.5332,1.4996,1.5015
EURUSD,20080810,1.4930,1.4945,1.4908,1.4937
EURUSD,20080811,1.4941,1.5081,1.4878,1.4890
EURUSD,20080812,1.4892,1.4962,1.4814,1.4912
EURUSD,20080813,1.4911,1.4977,1.4841,1.4920
EURUSD,20080814,1.4919,1.4947,1.4776,1.4802
EURUSD,20080815,1.4799,1.4802,1.4657,1.4671
EURUSD,20080817,1.4676,1.4686,1.4675,1.4682
EURUSD,20080818,1.4682,1.4765,1.4670,1.4681
EURUSD,20080819,1.4672,1.4793,1.4629,1.4781
EURUSD,20080820,1.4781,1.4803,1.4671,1.4737
EURUSD,20080821,1.4739,1.4906,1.4730,1.4891
EURUSD,20080822,1.4891,1.4898,1.4757,1.4772
EURUSD,20080824,1.4781,1.4789,1.4781,1.4785
EURUSD,20080825,1.4788,1.4805,1.4694,1.4750
EURUSD,20080826,1.4751,1.4758,1.4570,1.4641
EURUSD,20080827,1.4642,1.4774,1.4632,1.4714
EURUSD,20080828,1.4714,1.4808,1.4670,1.4696
EURUSD,20080829,1.4691,1.4765,1.4639,1.4668
EURUSD,20080831,1.4694,1.4720,1.4691,1.4698
EURUSD,20080901,1.4698,1.4716,1.4580,1.4594
EURUSD,20080902,1.4585,1.4596,1.4465,1.4514
EURUSD,20080903,1.4513,1.4529,1.4384,1.4490
EURUSD,20080904,1.4492,1.4541,1.4212,1.4240
EURUSD,20080905,1.4256,1.4345,1.4196,1.4233
EURUSD,20080907,1.4334,1.4397,1.4334,1.4373
EURUSD,20080908,1.4381,1.4426,1.4052,1.4116
EURUSD,20080909,1.4115,1.4223,1.4045,1.4103
EURUSD,20080910,1.4108,1.4176,1.3952,1.3960
EURUSD,20080911,1.3972,1.4038,1.3880,1.4020
EURUSD,20080912,1.4009,1.4220,1.3972,1.4214
EURUSD,20080914,1.4340,1.4346,1.4295,1.4297
EURUSD,20080915,1.4289,1.4478,1.4084,1.4269
EURUSD,20080916,1.4272,1.4279,1.4073,1.4100
EURUSD,20080917,1.4100,1.4381,1.4093,1.4324
EURUSD,20080918,1.4327,1.4539,1.4277,1.4323
EURUSD,20080919,1.4324,1.4490,1.4151,1.4473
EURUSD,20080921,1.4488,1.4498,1.4482,1.4492
EURUSD,20080922,1.4488,1.4864,1.4436,1.4796
EURUSD,20080923,1.4792,1.4823,1.4621,1.4666
EURUSD,20080924,1.4667,1.4743,1.4602,1.4611
EURUSD,20080925,1.4614,1.4765,1.4560,1.4614
EURUSD,20080926,1.4615,1.4676,1.4554,1.4610
EURUSD,20080928,1.4549,1.4550,1.4511,1.4516
EURUSD,20080929,1.4516,1.4564,1.4301,1.4414
EURUSD,20080930,1.4418,1.4422,1.4008,1.4112
EURUSD,20081001,1.4112,1.4171,1.3975,1.4004
EURUSD,20081002,1.4005,1.4022,1.3747,1.3800
EURUSD,20081003,1.3798,1.3903,1.3702,1.3802
EURUSD,20081005,1.3665,1.3705,1.3628,1.3636
EURUSD,20081006,1.3634,1.3675,1.3442,1.3482
EURUSD,20081007,1.3488,1.3738,1.3481,1.3626
EURUSD,20081008,1.3608,1.3752,1.3543,1.3628
EURUSD,20081009,1.3630,1.3782,1.3578,1.3594
EURUSD,20081010,1.3596,1.3648,1.3254,1.3411
EURUSD,20081012,1.3571,1.3573,1.3545,1.3564
EURUSD,20081013,1.3571,1.3680,1.3455,1.3594
EURUSD,20081014,1.3594,1.3766,1.3588,1.3616
EURUSD,20081015,1.3619,1.3685,1.3447,1.3460
EURUSD,20081016,1.3460,1.3535,1.3344,1.3479
EURUSD,20081017,1.3477,1.3515,1.3385,1.3402
EURUSD,20081019,1.3426,1.3431,1.3399,1.3399
EURUSD,20081020,1.3403,1.3528,1.3286,1.3328
EURUSD,20081021,1.3328,1.3351,1.3049,1.3053
EURUSD,20081022,1.3054,1.3075,1.2746,1.2822
EURUSD,20081023,1.2826,1.3003,1.2726,1.2971
EURUSD,20081024,1.2964,1.2970,1.2495,1.2586
EURUSD,20081026,1.2534,1.2614,1.2532,1.2587
EURUSD,20081027,1.2577,1.2683,1.2332,1.2461
EURUSD,20081028,1.2461,1.2831,1.2329,1.2825
EURUSD,20081029,1.2807,1.2989,1.2625,1.2950
EURUSD,20081030,1.2946,1.3293,1.2803,1.2871
EURUSD,20081031,1.2874,1.2892,1.2666,1.2725
EURUSD,20081102,1.2744,1.2759,1.2737,1.2759
EURUSD,20081103,1.2767,1.2895,1.2574,1.2576
EURUSD,20081104,1.2592,1.3046,1.2525,1.2992
EURUSD,20081105,1.2990,1.3113,1.2792,1.2925
EURUSD,20081106,1.2929,1.2952,1.2674,1.2679
EURUSD,20081107,1.2677,1.2848,1.2651,1.2762
EURUSD,20081109,1.2820,1.2826,1.2775,1.2808
EURUSD,20081110,1.2818,1.2924,1.2716,1.2748
EURUSD,20081111,1.2747,1.2798,1.2504,1.2509
EURUSD,20081112,1.2508,1.2629,1.2435,1.2455
EURUSD,20081113,1.2447,1.2851,1.2387,1.2783
EURUSD,20081114,1.2785,1.2825,1.2613,1.2689
EURUSD,20081116,1.2531,1.2580,1.2531,1.2536
EURUSD,20081117,1.2537,1.2739,1.2512,1.2630
EURUSD,20081118,1.2632,1.2698,1.2566,1.2635
EURUSD,20081119,1.2633,1.2810,1.2472,1.2498
EURUSD,20081120,1.2491,1.2591,1.2433,1.2451
EURUSD,20081121,1.2446,1.2635,1.2421,1.2574
EURUSD,20081123,1.2588,1.2605,1.2583,1.2605
EURUSD,20081124,1.2605,1.2957,1.2567,1.2946
EURUSD,20081125,1.2940,1.3078,1.2803,1.3051
EURUSD,20081126,1.3051,1.3052,1.2818,1.2879
EURUSD,20081127,1.2872,1.2966,1.2859,1.2893
EURUSD,20081128,1.2895,1.2954,1.2644,1.2699
EURUSD,20081130,1.2709,1.2710,1.2687,1.2691
EURUSD,20081201,1.2693,1.2710,1.2581,1.2615
EURUSD,20081202,1.2613,1.2763,1.2561,1.2720
EURUSD,20081203,1.2716,1.2739,1.2601,1.2710
EURUSD,20081204,1.2709,1.2846,1.2549,1.2774
